contractAddress,tokenSymbol,from,to,value,valueFormatted,blockNumber,transactionHash,logIndex
0xdAC17F958D2ee523a2206206994597C13D831ec7,UNKNOWN,0xA4c23F148582b87791fF1cC6bEEffA1E10564c1E,0x934e1901BDF98848AA3d9582D8803418eBA694B3,2266,0.000000000000002266,23403011,0x9e600d509939a00f73a00318ec43dd8393914ad5dbed72b99f3b77a559fa0b62,292
0xdAC17F958D2ee523a2206206994597C13D831ec7,UNKNOWN,0xA4c23F148582b87791fF1cC6bEEffA1E10564c1E,0xcC7B89556481869bD36959b1FE82C8E1cf9EBE20,1000,0.000000000000001,23403011,0x9e600d509939a00f73a00318ec43dd8393914ad5dbed72b99f3b77a559fa0b62,293
0xdAC17F958D2ee523a2206206994597C13D831ec7,UNKNOWN,0xA4c23F148582b87791fF1cC6bEEffA1E10564c1E,0x9bd60aD392a50175506b1360ABaFdC3E0412EF4c,500,0.0000000000000005,23403011,0x9e600d509939a00f73a00318ec43dd8393914ad5dbed72b99f3b77a559fa0b62,294
0xdAC17F958D2ee523a2206206994597C13D831ec7,UNKNOWN,0xA4c23F148582b87791fF1cC6bEEffA1E10564c1E,0xCbC06a0123E366cd70A4e4De6326297f7a2C50A4,20,0.00000000000000002,23403011,0x9e600d509939a00f73a00318ec43dd8393914ad5dbed72b99f3b77a559fa0b62,295
0x6B175474E89094C44Da98b954EedeAC495271d0F,UNKNOWN,0xA4c23F148582b87791fF1cC6bEEffA1E10564c1E,0xB6779F78B5ff95db88A3eB542c543aA7D33e8df2,4200,0.0000000000000042,23403011,0x9e600d509939a00f73a00318ec43dd8393914ad5dbed72b99f3b77a559fa0b62,296
0xdAC17F958D2ee523a2206206994597C13D831ec7,UNKNOWN,0xA4c23F148582b87791fF1cC6bEEffA1E10564c1E,0x422f4B64a787bd0bF90c42f745fcD28D7910fEF3,2534,0.000000000000002534,23403011,0x9e600d509939a00f73a00318ec43dd8393914ad5dbed72b99f3b77a559fa0b62,297
0x163f8C2467924be0ae7B5347228CABF260318753,UNKNOWN,0xA4c23F148582b87791fF1cC6bEEffA1E10564c1E,0x45293680Fbb01eBD17eA60625982580B4D1aB939,7000,0.000000000000007,23403011,0x9e600d509939a00f73a00318ec43dd8393914ad5dbed72b99f3b77a559fa0b62,298
0xdAC17F958D2ee523a2206206994597C13D831ec7,UNKNOWN,0xA4c23F148582b87791fF1cC6bEEffA1E10564c1E,0x5E0A33607FE960329388498b8CF2Ef6a13eAf187,9800,0.0000000000000098,23403011,0x9e600d509939a00f73a00318ec43dd8393914ad5dbed72b99f3b77a559fa0b62,299
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,UNKNOWN,0xA4c23F148582b87791fF1cC6bEEffA1E10564c1E,0x1EB63a7304004e29E4AF7a1eDCB9C15925cDd8EB,2000,0.000000000000002,23403011,0x9e600d509939a00f73a00318ec43dd8393914ad5dbed72b99f3b77a559fa0b62,300
0x45804880De22913dAFE09f4980848ECE6EcbAf78,UNKNOWN,0xA4c23F148582b87791fF1cC6bEEffA1E10564c1E,0x5180E1b623872AF6136546391C812e7b15b9F14F,2712070340256,0.000002712070340256,23403011,0x9e600d509939a00f73a00318ec43dd8393914ad5dbed72b99f3b77a559fa0b62,301
0x45804880De22913dAFE09f4980848ECE6EcbAf78,UNKNOWN,0xA4c23F148582b87791fF1cC6bEEffA1E10564c1E,0x38699d04656fF537ef8671b6b595402ebDBdf6f4,0,0.0,23403011,0x9e600d509939a00f73a00318ec43dd8393914ad5dbed72b99f3b77a559fa0b62,302
0xdAC17F958D2ee523a2206206994597C13D831ec7,UNKNOWN,0xA4c23F148582b87791fF1cC6bEEffA1E10564c1E,0x5Bb3f426B893e385Eb98430cA4ED982f4F9184F1,1800,0.0000000000000018,23403011,0x9e600d509939a00f73a00318ec43dd8393914ad5dbed72b99f3b77a559fa0b62,303
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,UNKNOWN,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,0x663DC15D3C1aC63ff12E45Ab68FeA3F0a883C251,1189201989,0.000000001189201989,23403011,0x38d29f38a9c0bbb308b8eef73d309ce08f8d95108c9b2f432b9eae8ac0db656b,305
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,UNKNOWN,0x1111111254EEB25477B68fb85Ed929f73A960582,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,265475835992010329,0.265475835992010329,23403011,0x38d29f38a9c0bbb308b8eef73d309ce08f8d95108c9b2f432b9eae8ac0db656b,306
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,UNKNOWN,0x663DC15D3C1aC63ff12E45Ab68FeA3F0a883C251,0x502ea3d95122b5914850E7A4A4CB9e96cF75A35f,3508710,0.00000000000350871,23403011,0x38d29f38a9c0bbb308b8eef73d309ce08f8d95108c9b2f432b9eae8ac0db656b,309
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,UNKNOWN,0x663DC15D3C1aC63ff12E45Ab68FeA3F0a883C251,0xeF4fB24aD0916217251F553c0596F8Edc630EB66,1185693279,0.000000001185693279,23403011,0x38d29f38a9c0bbb308b8eef73d309ce08f8d95108c9b2f432b9eae8ac0db656b,311
0xdAC17F958D2ee523a2206206994597C13D831ec7,UNKNOWN,0xC091279108BaAB8Bc46cd0B26d5F4d115D2F66Dd,0x604DD02d620633Ae427888d41bfd15e38483736E,1461340000,0.00000000146134,23403011,0x6c523e9d9a55a11c4346b6fd626b1e63653e4d0f99f253f6c0685c23a21940aa,313
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,UNKNOWN,0x3AC6a4690522424de43eCBb792ca71a0408B24a8,0xE16857d8a9Ab6477daC349f4c6502af5Ef97970F,5000000000,0.000000005,23403011,0xfcabddaccaf51f5a81aadda0aab41f499cb7960b84cd9c0f1556a624ee075e5b,315
0x78cBEC65c55F143a9178b63243119806a659D2EF,UNKNOWN,0x135C653984C9e098cBe46529945733de6643F5f3,0xA0984adBaE94765a02abE9d4AEf6B3d7a6e91397,272461785580000000000,272.46178558,23403011,0xc23cde65a242e330452cb714e159fa2f96e49f6965a66071fc4cc46223df3d80,317
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,UNKNOWN,0xe4e3ba9017B43a349a3Bcab154Ffd9D7Db5C538A,0xe6B94251383dD8a2F8d53794a2a0c8130eFE270E,435999178325452180,0.43599917832545218,23403011,0xf1b7a9a71e75166799a32394f6f527addbc3fe30c69454d03c1cc48af4228807,318
0xdAC17F958D2ee523a2206206994597C13D831ec7,UNKNOWN,0xB3Fd04C2A171Cfd6A83dbFF2bb2d5E6D309EdF33,0x3976fb4ed01cC7bC7C1cedB53f6Ce125E362Ba50,100000000,0.0000000001,23403011,0xd0a580c06075a540a7611f5c9e754d94ee8ccb9caa6736abd5f7eebf4d4663a3,320
0xdAC17F958D2ee523a2206206994597C13D831ec7,UNKNOWN,0x81601d4Ad9ea6197BCC94A9F998d774F33026ebF,0x8683b1d2130f5A764435CBB41E6dC4cab2B703DF,1000000000,0.000000001,23403011,0x6f83c6e22e95135fe0e57aefd2085b275c870bb933f072c76a968d3768d9e946,321
0xdAC17F958D2ee523a2206206994597C13D831ec7,UNKNOWN,0xA0385055C612421c5C39012F2e493c9D6cC3435e,0x108C93838610Dd5A6F5a6A607355622Fb4CEd8C0,527439900,0.0000000005274399,23403011,0x6bfd12254a99cb24f76f09a30d31c4b3d112d94f6a8240f3108afeeab5414244,322
0xdAC17F958D2ee523a2206206994597C13D831ec7,UNKNOWN,0xE2C44f1F55c23814bC40FecdfBAdeC812db09f34,0x58a334CC418722933080159EcfC394e824e3666A,10323659,0.000000000010323659,23403011,0x1e1f93a9b925aa4ebee673377d2dba65e8e65cd4fc69a907fc990c0b87e7d203,323
0xdAC17F958D2ee523a2206206994597C13D831ec7,UNKNOWN,0xe3AABECE90D48579e562d56D6776AE88AE8477fB,0x3976fb4ed01cC7bC7C1cedB53f6Ce125E362Ba50,100000000,0.0000000001,23403011,0xb6e5761e021e0da33331c241ab5c9b29ad8a8a63f6fc058d4fca61f35cc08285,324
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,UNKNOWN,0xf09B66ecdf8D6a9755939EF98B07d2B4D7B48afe,0x58a334CC418722933080159EcfC394e824e3666A,520000000,0.00000000052,23403011,0x67c17af87a0d730f7fd8856d972e9041b212596f71e5bf9e4e13e589ccee9b99,325
0xdAC17F958D2ee523a2206206994597C13D831ec7,UNKNOWN,0xE3E5383246cF778236a83B053593cd4d8B75F0ad,0x3976fb4ed01cC7bC7C1cedB53f6Ce125E362Ba50,100000000,0.0000000001,23403011,0x56fc39d6a1a0b666a99492b62b1b8b2df08abf87ccb31d2c7bc5274321876fe2,326
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,UNKNOWN,0xC10B7887066e904E7542076EAc8c4B2802E9923C,0x3f2f9cAa35101120bC70C55E855b68AF1704505B,300200000,0.0000000003002,23403011,0x8a578f58444f4202313e2050c10fb734bda519408118ceebd05760dd8a891037,327
0xdAC17F958D2ee523a2206206994597C13D831ec7,UNKNOWN,0xc9311936f09461750416B077B233a43C3158aE02,0x3976fb4ed01cC7bC7C1cedB53f6Ce125E362Ba50,100000000,0.0000000001,23403011,0x4daf9fd9fd22ad66a2b77b23bed26a68d8e543f652c22a5dcf53291b53c5d9c5,328
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,UNKNOWN,0xD07C4F45bc9B389d286CB094F97BB6Ba45f4Bb30,0x2D6c94c97f7944b35372270339d9F944Cd11b2d8,403296716645679,0.000403296716645679,23403011,0x450af374770cca99b275b786987f83526e17ea06d4a4f0c14c78dae303e10d39,330
0x4C1746A800D224393fE2470C70A35717eD4eA5F1,UNKNOWN,0x2D6c94c97f7944b35372270339d9F944Cd11b2d8,0xD07C4F45bc9B389d286CB094F97BB6Ba45f4Bb30,15302635393187513996,15.302635393187513996,23403011,0x450af374770cca99b275b786987f83526e17ea06d4a4f0c14c78dae303e10d39,331
0x4C1746A800D224393fE2470C70A35717eD4eA5F1,UNKNOWN,0xD07C4F45bc9B389d286CB094F97BB6Ba45f4Bb30,0xCAC74E0895634ED42DcaC1Aa88faC647fecdE844,15302635393187513996,15.302635393187513996,23403011,0x450af374770cca99b275b786987f83526e17ea06d4a4f0c14c78dae303e10d39,334
0x5c37716f0aAD0c39d52E9F0B787D83b8628Dd430,UNKNOWN,0x09FC6a2B23083BD58BeEA54605D24DA3223ef222,0x34eE4cE8Ddd09974388E2a22e759C34514Faad22,609000000000000000000000000,609000000.0,23403011,0x612382a9915cc70902807467b72659c9ba089adc8fd8c2bbf09130640d927a42,336
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,UNKNOWN,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x34eE4cE8Ddd09974388E2a22e759C34514Faad22,2600000000000000000,2.6,23403011,0x612382a9915cc70902807467b72659c9ba089adc8fd8c2bbf09130640d927a42,338
0x34eE4cE8Ddd09974388E2a22e759C34514Faad22,UNKNOWN,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,1000,0.000000000000001,23403011,0x612382a9915cc70902807467b72659c9ba089adc8fd8c2bbf09130640d927a42,339
0x34eE4cE8Ddd09974388E2a22e759C34514Faad22,UNKNOWN,0x0000000000000000000000000000000000000000,0x09FC6a2B23083BD58BeEA54605D24DA3223ef222,39791958986709865173310,39791.95898670986517331,23403011,0x612382a9915cc70902807467b72659c9ba089adc8fd8c2bbf09130640d927a42,340
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,UNKNOWN,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x5F0075B6344677224D18fCf874473E1EBCCfCcaB,572216646132106300,0.5722166461321063,23403011,0x4377112eb6b5945905e63aa6a24bc521f401894ce4a14127ab6a4cb0232c0ac2,344
0x6E90D9FFdcA4D27f8bBed2fCD501570FF3936a29,UNKNOWN,0x5F0075B6344677224D18fCf874473E1EBCCfCcaB,0x3d9C582dB6191CF4FC3b03103A3EE89482C66aAA,102692337307986,0.000102692337307986,23403011,0x4377112eb6b5945905e63aa6a24bc521f401894ce4a14127ab6a4cb0232c0ac2,345
0xdAC17F958D2ee523a2206206994597C13D831ec7,UNKNOWN,0xbCA34ed5875079cC561840f3409a790769821DBc,0xe7cf88a1e864156AF568f880Afa419Ad38dc7d5C,200000000,0.0000000002,23403011,0xfc5c5c144fa65c29883fbe998c82cf4ac4de4d61b32470411457761fde705f49,348
0xdC035D45d973E3EC169d2276DDab16f1e407384F,UNKNOWN,0x323734c4C505c99A7893385f28A9bfA4d4e15592,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,80000000000000000000000,80000.0,23403011,0x7c3f25882a86b5488e311c8c3cdec3f45950716e46bb3f4707d1ac5a49b0fbd6,352
0xdC035D45d973E3EC169d2276DDab16f1e407384F,UNKNOWN,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0xA188EEC8F81263234dA3622A406892F3D630f98c,80000000000000000000000,80000.0,23403011,0x7c3f25882a86b5488e311c8c3cdec3f45950716e46bb3f4707d1ac5a49b0fbd6,354
0xdC035D45d973E3EC169d2276DDab16f1e407384F,UNKNOWN,0xA188EEC8F81263234dA3622A406892F3D630f98c,0x0000000000000000000000000000000000000000,80000000000000000000000,80000.0,23403011,0x7c3f25882a86b5488e311c8c3cdec3f45950716e46bb3f4707d1ac5a49b0fbd6,356
0x6B175474E89094C44Da98b954EedeAC495271d0F,UNKNOWN,0x0000000000000000000000000000000000000000,0xA188EEC8F81263234dA3622A406892F3D630f98c,80000000000000000000000,80000.0,23403011,0x7c3f25882a86b5488e311c8c3cdec3f45950716e46bb3f4707d1ac5a49b0fbd6,359
0x6B175474E89094C44Da98b954EedeAC495271d0F,UNKNOWN,0xA188EEC8F81263234dA3622A406892F3D630f98c,0xf6e72Db5454dd049d0788e411b06CfAF16853042,80000000000000000000000,80000.0,23403011,0x7c3f25882a86b5488e311c8c3cdec3f45950716e46bb3f4707d1ac5a49b0fbd6,361
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,UNKNOWN,0x37305B1cD40574E4C5Ce33f8e8306Be057fD7341,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,80000000000,0.00000008,23403011,0x7c3f25882a86b5488e311c8c3cdec3f45950716e46bb3f4707d1ac5a49b0fbd6,362
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,UNKNOWN,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0x52Aa899454998Be5b000Ad077a46Bbe360F4e497,80000000000,0.00000008,23403011,0x7c3f25882a86b5488e311c8c3cdec3f45950716e46bb3f4707d1ac5a49b0fbd6,366
0xdAC17F958D2ee523a2206206994597C13D831ec7,UNKNOWN,0x52Aa899454998Be5b000Ad077a46Bbe360F4e497,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,79953540911,0.000000079953540911,23403011,0x7c3f25882a86b5488e311c8c3cdec3f45950716e46bb3f4707d1ac5a49b0fbd6,368
0xdAC17F958D2ee523a2206206994597C13D831ec7,UNKNOWN,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0xe3D41d19564922C9952f692C5Dd0563030f5f2EF,79953540911,0.000000079953540911,23403011,0x7c3f25882a86b5488e311c8c3cdec3f45950716e46bb3f4707d1ac5a49b0fbd6,372
0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,UNKNOWN,0xe3D41d19564922C9952f692C5Dd0563030f5f2EF,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,79911910930749985641670,79911.91093074998564167,23403011,0x7c3f25882a86b5488e311c8c3cdec3f45950716e46bb3f4707d1ac5a49b0fbd6,373
0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,UNKNOWN,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0x323734c4C505c99A7893385f28A9bfA4d4e15592,79909836249560059590464,79909.836249560059590464,23403011,0x7c3f25882a86b5488e311c8c3cdec3f45950716e46bb3f4707d1ac5a49b0fbd6,376
0xdAC17F958D2ee523a2206206994597C13D831ec7,UNKNOWN,0x8F0d024E780b7e2FD633A4D6D43631A96E8cb059,0x3eE328F3c6e05be8Fbd024231eD1f43C80657d36,99000000,0.000000000099,23403011,0x0e79443b45f272efb12b305a46bcdfd4f54e376cf4db45e63a3c995431ffdf6f,378
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,UNKNOWN,0x9b0db2d61bb95BC17d158Bf807F0c5c9bED57F53,0x96481fB627e133f30a75b2A109eBf35D4Ed3A299,12404221,0.000000000012404221,23403011,0x7db355a69501ac1e3a9cb906008a3cd163464d3abd3463dee3948928aad99437,379
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,UNKNOWN,0x3328F7f4A1D1C57c35df56bBf0c9dCAFCA309C49,0x181F11D2D7ec5f5383C80a42E50F64aC178e3e11,74863334102948470,0.07486333410294847,23403011,0xee4ffa5d3115d14ba38de4acd1a7a528b8440b7142ea09312a2808b27c90f437,381
0x79FB6C0ECD6Cf692977eB40695db7cBD412B1eAb,UNKNOWN,0x181F11D2D7ec5f5383C80a42E50F64aC178e3e11,0xDDB587E47E038FFA7eB4af46CFDD8573b1dBb022,40971642166537,0.000040971642166537,23403011,0xee4ffa5d3115d14ba38de4acd1a7a528b8440b7142ea09312a2808b27c90f437,382
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,UNKNOWN,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0x225d297AdEd85745d1B7bC4Ca386aBD8AC1bc201,1215097915085306300,1.2150979150853063,23403011,0x55a89d1056b0354ac4008eabc68095b327787d5019456bd469c63fab111fb3e6,388
0x1E0785145C5Df6Ea1d0B774a740D48719598D430,UNKNOWN,0x225d297AdEd85745d1B7bC4Ca386aBD8AC1bc201,0xf5E44E80f63D5a5B249b39D520d935f66FaA8b64,193498136610771667,0.193498136610771667,23403011,0x55a89d1056b0354ac4008eabc68095b327787d5019456bd469c63fab111fb3e6,389
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,UNKNOWN,0x3328F7f4A1D1C57c35df56bBf0c9dCAFCA309C49,0x225d297AdEd85745d1B7bC4Ca386aBD8AC1bc201,640018064418073600,0.6400180644180736,23403011,0x27513c2e0407d190454c0a8905d4ffc1f448150c6846e043c6d8ca140ef3b071,393
0x1E0785145C5Df6Ea1d0B774a740D48719598D430,UNKNOWN,0x225d297AdEd85745d1B7bC4Ca386aBD8AC1bc201,0xbcD9240D2867152116e5627822F293474736B8C2,97520606707404018,0.097520606707404018,23403011,0x27513c2e0407d190454c0a8905d4ffc1f448150c6846e043c6d8ca140ef3b071,394
0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84,UNKNOWN,0x0000000000000000000000000000000000000000,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,1539999999999999999,1.539999999999999999,23403011,0x1ecb02d33c469ae93fa819de40a3dd0d2cc862359218609bf13f9eca6892ee53,400
0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,UNKNOWN,0x0000000000000000000000000000000000000000,0xe8424D5f1daD7a80dd500B2D93E2b17CcA6ebE5C,1268375418103945596,1.268375418103945596,23403011,0x1ecb02d33c469ae93fa819de40a3dd0d2cc862359218609bf13f9eca6892ee53,402
0xdAC17F958D2ee523a2206206994597C13D831ec7,UNKNOWN,0x8931b059AF928bfCe32F83eC6817A2a60ae063d4,0x787B8840100d9BaAdD7463f4a73b5BA73B00C6cA,180670000,0.00000000018067,23403011,0x7069575c06fda8047ae5fda83bd8c8a73e3b0df97c72bfa0f92f85f2da13174e,403
0xdAC17F958D2ee523a2206206994597C13D831ec7,UNKNOWN,0x93bb9Cd9F58cF4884693102DcCF0E050eE242426,0x787B8840100d9BaAdD7463f4a73b5BA73B00C6cA,3000000,0.000000000003,23403011,0x36fe4aa1eeec7d849617bd72d2d07a160336ae1548e9d054feaff365a4041b79,404
0x2b591e99afE9f32eAA6214f7B7629768c40Eeb39,UNKNOWN,0x000000000004444c5dc75cB358380D2e3dE08A90,0x1111111254EEB25477B68fb85Ed929f73A960582,2610291533970,0.00000261029153397,23403011,0xec71ccc2443ea4be0be4dfa45e5e44d29e384603cccd3a4e2d4aac1bd84bde24,406
0x2b591e99afE9f32eAA6214f7B7629768c40Eeb39,UNKNOWN,0x9e0905249CeEFfFB9605E034b534544684A58BE6,0x1111111254EEB25477B68fb85Ed929f73A960582,15680063069066,0.000015680063069066,23403011,0xec71ccc2443ea4be0be4dfa45e5e44d29e384603cccd3a4e2d4aac1bd84bde24,408
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,UNKNOWN,0x5141B82f5fFDa4c6fE1E372978F1C5427640a190,0x9e0905249CeEFfFB9605E034b534544684A58BE6,96575342169215359,0.096575342169215359,23403011,0xec71ccc2443ea4be0be4dfa45e5e44d29e384603cccd3a4e2d4aac1bd84bde24,409
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,UNKNOWN,0x5141B82f5fFDa4c6fE1E372978F1C5427640a190,0x55D5c232D921B9eAA6b37b5845E439aCD04b4DBa,289726026507646079,0.289726026507646079,23403011,0xec71ccc2443ea4be0be4dfa45e5e44d29e384603cccd3a4e2d4aac1bd84bde24,411
0x2b591e99afE9f32eAA6214f7B7629768c40Eeb39,UNKNOWN,0x55D5c232D921B9eAA6b37b5845E439aCD04b4DBa,0x1111111254EEB25477B68fb85Ed929f73A960582,47032168605227,0.000047032168605227,23403011,0xec71ccc2443ea4be0be4dfa45e5e44d29e384603cccd3a4e2d4aac1bd84bde24,412
0x2b591e99afE9f32eAA6214f7B7629768c40Eeb39,UNKNOWN,0x1111111254EEB25477B68fb85Ed929f73A960582,0x3352728edAb20C9D177BA76c7280c68dBed35285,65322523208263,0.000065322523208263,23403011,0xec71ccc2443ea4be0be4dfa45e5e44d29e384603cccd3a4e2d4aac1bd84bde24,415
0xEcDBe2054968ACf76039c4C28C41E8aCc27f77aF,UNKNOWN,0xaEA81A588f0f3Fdb9aA459D6Bf13FfacC88Be90b,0xc1e4204B6b18ddBc8ffB9C3811c3D64C0EB0d47e,42000000000000000000,42.0,23403011,0x37cb5bbdca7621ce42fa13626a46283bcfe0969cce59b4b2354315a59bed4b72,416
0xD533a949740bb3306d119CC777fa900bA034cd52,UNKNOWN,0x6095EC5De7acA5e8938F4ED92E1F868Cab243f5E,0x27AB448a75d548ECfF73f8b4F36fCc9496768797,53600678576132765460,53.60067857613276546,23403011,0x361d6281e73edb7b9ccb6939e4d2472445f86ffc7d0ef60fd3f640b7ebac12e6,418
0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,UNKNOWN,0x0000000000000000000000000000000000000000,0x27AB448a75d548ECfF73f8b4F36fCc9496768797,53600678576132765,0.053600678576132765,23403011,0x361d6281e73edb7b9ccb6939e4d2472445f86ffc7d0ef60fd3f640b7ebac12e6,419
0x419905009e4656fdC02418C7Df35B1E61Ed5F726,UNKNOWN,0x11D5Bc6175E416ECCe06d7c94F232E6c7330fDd3,0x27AB448a75d548ECfF73f8b4F36fCc9496768797,35274156176427843301,35.274156176427843301,23403011,0x361d6281e73edb7b9ccb6939e4d2472445f86ffc7d0ef60fd3f640b7ebac12e6,422
0x57aB1E0003F623289CD798B1824Be09a793e4Bec,UNKNOWN,0x0000000000000000000000000000000000000000,0x08ebfdb527eb9215E05cC5959AefAF68Df0f7e76,7368260000000000000000,7368.26,23403011,0x361d6281e73edb7b9ccb6939e4d2472445f86ffc7d0ef60fd3f640b7ebac12e6,426
0x1E0785145C5Df6Ea1d0B774a740D48719598D430,UNKNOWN,0xD2204daA8F2E1FdA4871182E0F0F1d564cc0A2e7,0x225d297AdEd85745d1B7bC4Ca386aBD8AC1bc201,257246409664306510,0.25724640966430651,23403011,0x0eecbf88b32182225c5ea06fe60a631ed936b66f0b750e7e16dbeb9110aef353,428
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,UNKNOWN,0x225d297AdEd85745d1B7bC4Ca386aBD8AC1bc201,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,1638551680398921042,1.638551680398921042,23403011,0x0eecbf88b32182225c5ea06fe60a631ed936b66f0b750e7e16dbeb9110aef353,430
0xdAC17F958D2ee523a2206206994597C13D831ec7,UNKNOWN,0xdD75f1C261049A4d4Df9A1c672E1Ac4dfCfd5065,0x5E44A1E57EF3e341b9546A53015b207cB55Be22F,10000000,0.00000000001,23403011,0xb56c5347fd04cff56be644738ad09055f5ca2ae0001e7693a66b6bad72f031af,434
0xdAC17F958D2ee523a2206206994597C13D831ec7,UNKNOWN,0xDa96D36e548A7200249777653cD93645E0Af5176,0x62C84dE317794A1a6ff3487D3fd51E20c314D494,150000000,0.00000000015,23403011,0x1742ba715d3c35722a47dd479dc59ff053600472c687e9219ddc0dbebe5b06c4,445
0xd9Fcd98c322942075A5C3860693e9f4f03AAE07b,UNKNOWN,0x000001ac4e512d670c34feDf6c71cE2F49fb160a,0x4d7e09f73843Bd4735AaF7A74b6d877bac75a531,36407445000000000000,36.407445,23403011,0x82c8693af98a60bb75621ff2a749132f21b95cb86246b21c2de77e1021d27afb,454
0xf0DB65D17e30a966C2ae6A21f6BBA71cea6e9754,UNKNOWN,0x6fF742845D45d29cb38fa075EFc889247A52Eb02,0x2412b9b3B2F6AdD18bc8c5c98DcbBeF17787E3Ad,20000000000000000000,20.0,23403011,0x562490885f3dfe591a6fbb8e6a0d2768f9e376e055ac581aa52d18e8e0449744,460
0xdAC17F958D2ee523a2206206994597C13D831ec7,UNKNOWN,0xca9B791C037D463f948983689fe39c037A7f41b4,0xCfcc81FdFC3dA1D4aB3e65Acf705122785433718,290752602,0.000000000290752602,23403011,0xa0028be10ea1d750ac87a87878d4208d3dabd246cc1dc5c6f5c703b1d4fc3a2a,462
0x712bd4Beb54C6B958267d9dB0259abdBb0BFF606,UNKNOWN,0xB78bf7ACC4357Fe9269977Cc048B2355812061AC,0x5141B82f5fFDa4c6fE1E372978F1C5427640a190,2000000000000000000,2.0,23403011,0xc40b6339746d87fd8439684a2b1c8678c2f8f7369ce20ab8e29f9f198d38c4cc,464
0x712bd4Beb54C6B958267d9dB0259abdBb0BFF606,UNKNOWN,0x5141B82f5fFDa4c6fE1E372978F1C5427640a190,0x39041F1B366fE33F9A5a79dE5120F2Aee2577ebc,5000000000000000,0.005,23403011,0xc40b6339746d87fd8439684a2b1c8678c2f8f7369ce20ab8e29f9f198d38c4cc,465
0xdAC17F958D2ee523a2206206994597C13D831ec7,UNKNOWN,0xa9De9685d373763B424D42a9b01bb87999E110d9,0x5141B82f5fFDa4c6fE1E372978F1C5427640a190,3225115,0.000000000003225115,23403011,0xc40b6339746d87fd8439684a2b1c8678c2f8f7369ce20ab8e29f9f198d38c4cc,466
0x712bd4Beb54C6B958267d9dB0259abdBb0BFF606,UNKNOWN,0x5141B82f5fFDa4c6fE1E372978F1C5427640a190,0xa9De9685d373763B424D42a9b01bb87999E110d9,1995000000000000000,1.995,23403011,0xc40b6339746d87fd8439684a2b1c8678c2f8f7369ce20ab8e29f9f198d38c4cc,467
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,UNKNOWN,0xc7bBeC68d12a0d1830360F8Ec58fA599bA1b0e9b,0x5141B82f5fFDa4c6fE1E372978F1C5427640a190,720199256562436,0.000720199256562436,23403011,0xc40b6339746d87fd8439684a2b1c8678c2f8f7369ce20ab8e29f9f198d38c4cc,469
